Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Archie Goodwin,PG,21.0,PHO,57.0,13.0,19.5,3.1,7.4,0.41700000000000004,0.4,1.7,0.23199999999999998,2.7,5.7,.474,0.444,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,8.9,PG,21.0,57.0,1114,11.1,0.498,.235,.457,2.6,11.5,6.9,17.2,1.2,1.0,16.5,23.2,,-0.4,0.5,0.1,.004,,-2.9,-1.7,-4.6,-0.7
Aaron Gordon,PF,20.0,ORL,78.0,37.0,23.9,3.5,7.4,0.473,0.5,1.8,0.29600000000000004,3.0,5.6,.531,0.509,1.7,2.5,0.6679999999999999,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,9.2,PF,20.0,78.0,1863,17.0,0.541,.245,.333,9.0,21.3,15.1,10.3,1.6,2.4,9.0,17.3,,3.2,2.2,5.4,.139,,0.6,1.2,1.8,1.8
Eric Gordon,SG,27.0,NOP,45.0,44.0,32.9,5.1,12.3,0.418,2.5,6.5,0.384,2.6,5.7,.457,0.521,2.5,2.8,0.888,0.2,2.0,2.2,2.7,1.0,0.3,1.6,2.2,15.2,SG,27.0,45.0,1481,13.5,0.565,.533,.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,,1.7,0.4,2.1,.069,,1.6,-2.2,-0.6,0.5
Marcin Gortat,C,31.0,WAS,75.0,74.0,30.1,5.8,10.2,0.5670000000000001,0.0,0.0,0.0,5.8,10.2,.567,0.5670000000000001,1.9,2.8,0.705,3.0,6.9,9.9,1.4,0.6,1.3,1.6,2.6,13.5,C,31.0,75.0,2256,19.0,0.5920000000000001,.001,.271,10.8,26.3,18.4,7.5,1.0,3.4,12.4,18.9,,4.2,3.1,7.3,.156,,-0.5,1.7,1.2,1.8
Andrew Goudelock,PG,27.0,HOU,8.0,0.0,6.3,1.1,2.5,0.45,0.1,1.1,0.111,1.0,1.4,.727,0.475,0.4,0.5,0.75,0.1,0.1,0.3,0.5,0.8,0.3,0.9,0.5,2.8,PG,27.0,8.0,50,12.4,0.506,.450,.200,2.2,2.2,2.2,13.3,5.9,3.3,24.3,24.8,,-0.1,0.1,0.0,-0.033,,-4.1,0.6,-3.6,0.0
Jerami Grant,PF,21.0,PHI,77.0,52.0,26.8,3.3,7.8,0.419,0.5,1.9,0.24,2.8,5.9,.477,0.44799999999999995,2.8,4.2,0.6579999999999999,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,9.7,PF,21.0,77.0,2066,12.6,0.506,.244,.538,5.0,14.3,9.5,10.4,1.3,4.7,12.9,18.0,,0.5,1.6,2.1,.050,,-2.6,1.3,-1.3,0.4
Jerian Grant,PG,23.0,NYK,76.0,6.0,16.6,2.0,5.1,0.39399999999999996,0.3,1.3,0.22,1.7,3.8,.454,0.42200000000000004,1.3,1.6,0.78,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,5.6,PG,23.0,76.0,1265,11.2,0.479,.256,.315,2.0,10.2,6.2,21.8,2.0,0.6,16.3,19.0,,-0.2,1.0,0.8,.030,,-2.3,-1.1,-3.4,-0.5
Danny Green,SG,28.0,SAS,79.0,79.0,26.1,2.7,7.1,0.376,1.5,4.4,0.332,1.2,2.7,.448,0.48,0.4,0.6,0.7390000000000001,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2,SG,28.0,79.0,2062,10.5,0.49200000000000005,.622,.082,2.7,13.6,8.4,9.3,2.0,2.4,11.4,14.6,,0.2,4.1,4.2,.099,,-0.2,3.0,2.7,2.5
Draymond Green,PF,25.0,GSW,81.0,81.0,34.7,5.0,10.1,0.49,1.2,3.2,0.38799999999999996,3.7,6.9,.537,0.551,2.8,4.1,0.696,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,14.0,PF,25.0,81.0,2808,19.3,0.5870000000000001,.315,.402,5.5,23.0,14.7,29.0,2.0,3.0,21.2,18.8,,6.0,5.1,11.1,.190,,2.0,3.9,5.8,5.5
Erick Green,PG,24.0,TOT,9.0,0.0,4.7,0.6,1.4,0.385,0.1,0.6,0.2,0.4,0.9,.500,0.423,0.2,0.2,1.0,0.3,0.3,0.7,0.3,0.1,0.0,0.0,0.4,1.4,PG,24.0,9.0,42,12.4,0.46799999999999997,.385,.154,8.4,8.2,8.3,11.0,1.3,0.0,0.0,15.2,,0.1,0.0,0.1,.121,,0.1,-2.2,-2.0,0.0
Erick Green,PG,24.0,DEN,3.0,0.0,2.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,PG,24.0,3.0,7,0.9,0.0,1.000,.000,0.0,16.1,7.9,18.3,0.0,0.0,0.0,6.2,,0.0,0.0,0.0,-0.082,,-7.2,-1.9,-9.1,0.0
Erick Green,PG,24.0,UTA,6.0,0.0,5.8,0.8,2.0,0.41700000000000004,0.2,0.7,0.25,0.7,1.3,.500,0.45799999999999996,0.3,0.3,1.0,0.5,0.3,0.8,0.3,0.2,0.0,0.0,0.7,2.2,PG,24.0,6.0,35,14.7,0.505,.333,.167,10.1,6.7,8.3,9.6,1.5,0.0,0.0,17.0,,0.1,0.0,0.1,.162,,1.6,-2.2,-0.6,0.0
Gerald Green,SG,30.0,MIA,69.0,14.0,22.6,3.3,8.5,0.392,1.2,3.8,0.32299999999999995,2.1,4.7,.446,0.46299999999999997,1.0,1.3,0.7829999999999999,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,8.9,SG,30.0,69.0,1557,10.1,0.491,.443,.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,,0.3,1.4,1.7,.052,,-1.2,-1.8,-3.0,-0.4
JaMychal Green,PF,25.0,MEM,78.0,15.0,18.5,2.9,6.3,0.465,0.2,0.6,0.33299999999999996,2.8,5.8,.478,0.48,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4,PF,25.0,78.0,1446,14.6,0.52,.091,.277,10.5,19.3,14.7,7.7,1.6,2.1,13.0,19.8,,1.2,1.4,2.6,.086,,-1.6,-0.3,-1.9,0.0
Jeff Green,SF,29.0,TOT,80.0,41.0,28.2,4.4,10.3,0.43,0.8,2.7,0.315,3.6,7.6,.470,0.47,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,SF,29.0,80.0,2253,13.0,0.51,.258,.267,3.6,13.3,8.3,10.0,1.3,1.5,9.2,20.2,,1.3,1.7,3.1,.065,,-1.0,-0.7,-1.7,0.2
Jeff Green,SF,29.0,MEM,53.0,31.0,29.1,4.5,10.5,0.431,0.8,2.6,0.309,3.7,7.9,.470,0.469,2.3,2.9,0.8,1.0,3.5,4.5,1.8,0.8,0.4,1.3,1.9,12.2,SF,29.0,53.0,1544,13.4,0.517,.244,.278,3.9,14.4,8.9,10.5,1.3,1.1,9.9,20.2,,1.2,1.0,2.2,.067,,-0.6,-1.1,-1.7,0.1
Jeff Green,SF,29.0,LAC,27.0,10.0,26.3,4.2,9.9,0.42700000000000005,0.9,2.9,0.325,3.3,7.0,.468,0.474,1.5,2.4,0.615,0.7,2.7,3.4,1.5,0.7,0.8,0.9,2.3,10.9,SF,29.0,27.0,709,12.0,0.496,.288,.243,3.0,10.9,7.0,8.9,1.3,2.3,7.5,20.4,,0.1,0.8,0.9,.061,,-1.8,0.1,-1.7,0.1
Blake Griffin,PF,26.0,LAC,35.0,35.0,33.4,8.6,17.2,0.499,0.2,0.5,0.33299999999999996,8.4,16.7,.504,0.504,4.0,5.5,0.727,1.5,6.9,8.4,4.9,0.8,0.5,2.4,2.7,21.4,PF,26.0,35.0,1170,22.1,0.544,.030,.322,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,,2.2,1.6,3.8,.156,,1.7,1.6,3.3,1.6
Jorge Gutiérrez,PG,27.0,CHO,12.0,0.0,5.3,0.5,0.9,0.545,0.0,0.2,0.0,0.5,0.8,.667,0.545,0.8,0.9,0.909,0.0,0.6,0.6,1.4,0.3,0.0,0.5,0.3,1.8,PG,27.0,12.0,63,19.1,0.6940000000000001,.182,1.000,0.0,12.3,6.1,40.3,2.4,0.0,27.5,15.6,,0.2,0.1,0.3,.201,,-0.8,-2.4,-3.2,0.0
P.J. Hairston,SF,23.0,TOT,66.0,52.0,19.9,2.2,6.2,0.355,1.1,3.7,0.29,1.1,2.5,.449,0.441,0.8,1.0,0.7809999999999999,0.4,2.3,2.6,0.6,0.5,0.2,0.6,2.1,6.2,SF,23.0,66.0,1313,6.9,0.47,.591,.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,,-0.6,1.1,0.6,.021,,-2.7,-1.5,-4.2,-0.7
P.J. Hairston,SF,23.0,CHO,48.0,43.0,19.5,2.1,5.8,0.359,1.1,3.6,0.314,0.9,2.2,.433,0.457,0.7,0.9,0.81,0.4,2.3,2.7,0.6,0.5,0.1,0.5,2.2,6.0,SF,23.0,48.0,938,7.4,0.486,.623,.152,2.1,13.0,7.5,4.7,1.3,0.6,7.5,15.3,,-0.1,1.0,0.9,.044,,-2.2,-1.0,-3.2,-0.3
P.J. Hairston,SF,23.0,MEM,18.0,9.0,20.8,2.6,7.3,0.348,0.9,3.8,0.23199999999999998,1.7,3.5,.476,0.409,0.9,1.2,0.727,0.4,2.2,2.6,0.5,0.4,0.2,0.9,1.7,6.9,SF,23.0,18.0,375,5.7,0.43799999999999994,.523,.167,2.0,12.4,7.0,3.8,1.1,1.0,10.7,19.0,,-0.5,0.2,-0.3,-0.039,,-3.9,-2.7,-6.7,-0.4
Jordan Hamilton,SF,25.0,NOP,11.0,4.0,27.6,4.5,10.5,0.42200000000000004,1.2,4.1,0.289,3.3,6.5,.507,0.478,1.3,1.9,0.667,1.1,4.5,5.6,2.3,0.7,0.3,1.5,2.2,11.4,SF,25.0,11.0,304,12.4,0.499,.388,.181,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,,0.0,0.2,0.2,.030,,-1.2,-1.0,-2.2,0.0
Tyler Hansbrough,PF,30.0,CHO,44.0,0.0,7.8,0.7,1.6,0.451,0.0,0.1,0.667,0.7,1.5,.441,0.465,0.9,1.5,0.585,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,2.4,PF,30.0,44.0,343,12.5,0.522,.042,.915,12.6,15.8,14.2,3.5,1.8,1.7,10.8,14.7,,0.5,0.5,1.0,.134,,-2.6,-0.1,-2.7,-0.1
Tim Hardaway,SG,23.0,ATL,51.0,1.0,16.9,2.2,5.2,0.43,0.9,2.8,0.33799999999999997,1.3,2.4,.537,0.521,1.0,1.1,0.893,0.1,1.5,1.7,1.0,0.4,0.1,0.5,0.9,6.4,SG,23.0,51.0,864,11.7,0.563,.536,.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,,0.9,1.0,1.9,.105,,-0.9,-1.2,-2.1,0.0
James Harden,SG,26.0,HOU,82.0,82.0,38.1,8.7,19.7,0.439,2.9,8.0,0.359,5.8,11.7,.494,0.512,8.8,10.2,0.86,0.8,5.3,6.1,7.5,1.7,0.6,4.6,2.8,29.0,SG,26.0,82.0,3125,25.3,0.598,.406,.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,,10.7,2.6,13.3,.204,,7.1,-0.4,6.7,6.9
Maurice Harkless,SF,22.0,POR,78.0,14.0,18.7,2.5,5.3,0.474,0.5,1.8,0.27899999999999997,2.0,3.5,.576,0.522,0.9,1.4,0.622,1.3,2.3,3.6,0.9,0.6,0.4,0.8,1.6,6.4,SF,22.0,78.0,1457,13.3,0.541,.341,.270,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,,1.6,1.3,2.9,.096,,-0.4,0.2,-0.2,0.7
Justin Harper,PF,26.0,DET,5.0,0.0,7.0,0.8,2.0,0.4,0.8,1.8,0.444,0.0,0.2,.000,0.6,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,2.6,PF,26.0,5.0,35,6.9,0.597,.900,.200,0.0,3.2,1.6,0.0,1.4,0.0,15.5,16.0,,0.0,0.0,0.0,.039,,-1.3,-3.3,-4.6,0.0
Montrezl Harrell,PF,22.0,HOU,39.0,1.0,9.7,1.5,2.3,0.644,0.0,0.0,0.0,1.5,2.3,.652,0.644,0.6,1.2,0.522,0.6,1.0,1.7,0.4,0.3,0.3,0.4,1.2,3.6,PF,22.0,39.0,379,14.6,0.635,.011,.511,7.2,11.7,9.5,7.2,1.4,2.4,13.4,14.5,,0.7,0.2,0.9,.118,,-1.2,-0.7,-1.9,0.0
Devin Harris,PG,32.0,DAL,64.0,0.0,20.0,2.6,5.8,0.447,0.8,2.5,0.32899999999999996,1.8,3.4,.532,0.516,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,PG,32.0,64.0,1280,13.1,0.5589999999999999,.422,.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,,1.2,1.3,2.5,.095,,-0.1,0.4,0.3,0.7
Gary Harris,SG,21.0,DEN,76.0,76.0,32.1,4.7,10.1,0.469,1.4,3.9,0.354,3.3,6.2,.543,0.5379999999999999,1.4,1.8,0.82,0.7,2.2,2.9,1.9,1.3,0.2,1.3,1.9,12.3,SG,21.0,76.0,2439,12.7,0.5660000000000001,.388,.174,2.4,7.7,5.0,9.5,2.0,0.6,10.6,16.5,,2.8,1.2,4.0,.079,,0.9,-0.7,0.2,1.3
Joe Harris,SG,24.0,CLE,5.0,0.0,3.0,0.2,0.8,0.25,0.2,0.8,0.25,0.0,0.0,,0.375,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,SG,24.0,5.0,15,3.4,0.375,1.000,.000,0.0,22.5,11.3,18.2,0.0,0.0,20.0,15.1,,0.0,0.0,0.0,-0.032,,-5.0,-1.6,-6.6,0.0
Tobias Harris,PF,23.0,TOT,76.0,74.0,33.1,5.5,11.7,0.469,1.1,3.1,0.335,4.4,8.6,.518,0.514,2.7,3.2,0.831,1.3,5.4,6.7,2.2,0.9,0.5,1.4,2.0,14.7,PF,23.0,76.0,2513,16.2,0.56,.269,.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,,4.1,2.5,6.6,.126,,0.7,0.4,1.0,1.9
Tobias Harris,PF,23.0,ORL,49.0,49.0,32.9,5.1,11.0,0.46399999999999997,1.0,3.1,0.311,4.2,8.0,.523,0.507,2.4,3.1,0.784,1.4,5.5,7.0,2.0,1.0,0.6,1.6,1.9,13.7,PF,23.0,49.0,1610,15.0,0.55,.279,.283,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,,1.7,1.6,3.3,.099,,-0.1,0.4,0.3,0.9
Tobias Harris,PF,23.0,DET,27.0,25.0,33.4,6.1,12.9,0.47700000000000004,1.2,3.3,0.375,4.9,9.6,.512,0.524,3.0,3.3,0.9109999999999999,0.9,5.3,6.2,2.6,0.7,0.4,1.1,2.3,16.6,PF,23.0,27.0,903,18.2,0.5770000000000001,.253,.259,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,,2.3,0.9,3.3,.174,,1.9,0.4,2.3,1.0
Aaron Harrison,SG,21.0,CHO,21.0,0.0,4.4,0.2,0.9,0.263,0.1,0.5,0.3,0.1,0.4,.222,0.342,0.2,0.6,0.41700000000000004,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,0.9,SG,21.0,21.0,93,4.3,0.371,.526,.632,4.7,13.1,8.8,3.0,3.2,0.0,14.1,13.7,,-0.2,0.1,0.0,-0.014,,-5.6,0.1,-5.5,-0.1
Udonis Haslem,PF,35.0,MIA,37.0,0.0,7.0,0.6,1.6,0.377,0.0,0.2,0.111,0.6,1.4,.423,0.385,0.3,0.4,0.75,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,1.6,PF,35.0,37.0,260,9.1,0.434,.148,.262,4.5,27.4,16.3,7.6,1.0,0.6,6.8,12.8,,0.0,0.4,0.4,.072,,-4.6,0.1,-4.5,-0.2
Spencer Hawes,PF,27.0,CHO,57.0,6.0,18.2,2.2,5.4,0.405,0.7,1.8,0.373,1.5,3.6,.422,0.467,0.9,1.1,0.831,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9,6.0,PF,27.0,57.0,1035,12.4,0.508,.333,.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,,0.6,1.4,1.9,.090,,-1.9,1.3,-0.6,0.4
Chuck Hayes,C,32.0,HOU,2.0,0.0,12.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,.500,0.5,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.5,3.0,2.0,C,32.0,2.0,24,1.6,0.6940000000000001,.000,1.000,0.0,37.0,18.4,11.3,0.0,0.0,51.0,10.5,,0.0,0.0,0.0,-0.016,,-8.9,-0.6,-9.4,0.0
Gordon Hayward,SF,25.0,UTA,80.0,80.0,36.2,6.5,15.0,0.433,1.8,5.1,0.349,4.7,9.9,.477,0.493,4.9,6.0,0.8240000000000001,0.8,4.2,5.0,3.7,1.2,0.3,2.5,2.3,19.7,SF,25.0,80.0,2893,18.3,0.5589999999999999,.341,.397,2.5,13.5,8.0,18.2,1.7,0.8,12.5,25.7,,5.5,3.4,8.9,.147,,2.6,-0.1,2.5,3.3
Gerald Henderson,SG,28.0,POR,72.0,0.0,19.9,3.2,7.3,0.439,0.7,1.9,0.353,2.6,5.5,.468,0.484,1.6,2.0,0.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2,8.7,SG,28.0,72.0,1431,12.9,0.526,.257,.276,2.3,13.7,8.0,8.2,1.4,1.0,10.3,20.2,,1.0,1.0,2.0,.068,,-1.9,-1.4,-3.3,-0.5
John Henson,C,25.0,MIL,57.0,1.0,16.8,2.9,5.1,0.564,0.0,0.0,0.0,2.9,5.1,.566,0.564,1.2,2.1,0.59,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,7.0,C,25.0,57.0,960,18.6,0.58,.003,.402,10.4,15.8,13.2,9.0,1.0,9.7,15.7,19.1,,1.2,1.1,2.3,.117,,-1.5,3.1,1.6,0.9
Mario Hezonja,SF,20.0,ORL,79.0,9.0,17.9,2.3,5.3,0.433,0.8,2.4,0.349,1.4,2.9,.504,0.513,0.6,0.7,0.907,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,6.1,SF,20.0,79.0,1413,9.4,0.541,.459,.129,2.2,11.8,6.9,11.2,1.4,1.0,18.0,16.9,,-0.1,1.0,0.9,.029,,-1.9,-0.9,-2.8,-0.3
Roy Hibbert,C,29.0,LAL,81.0,81.0,23.2,2.2,5.1,0.44299999999999995,0.0,0.0,0.0,2.2,5.0,.445,0.44299999999999995,1.4,1.8,0.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,5.9,C,29.0,81.0,1878,11.2,0.507,.005,.353,7.3,15.8,11.4,8.0,0.9,4.6,13.8,12.9,,1.1,1.0,2.2,.056,,-3.1,1.8,-1.3,0.3
J.J. Hickson,C,27.0,TOT,35.0,9.0,12.5,2.3,4.4,0.516,0.0,0.0,0.0,2.3,4.4,.519,0.516,1.3,2.9,0.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3,5.9,C,27.0,35.0,436,16.8,0.514,.006,.665,9.8,24.1,16.8,8.7,1.7,2.6,11.1,22.6,,0.3,0.5,0.8,.088,,-2.9,-0.1,-3.0,-0.1
J.J. Hickson,C,27.0,DEN,20.0,9.0,15.3,2.8,5.5,0.505,0.0,0.0,0.0,2.8,5.5,.505,0.505,1.4,3.0,0.45799999999999996,1.1,3.3,4.4,0.8,0.5,0.6,0.8,1.8,6.9,C,27.0,20.0,305,15.8,0.508,.000,.541,7.9,24.0,15.8,8.7,1.6,3.2,10.6,21.6,,0.1,0.4,0.5,.077,,-3.2,0.2,-3.0,-0.1
J.J. Hickson,C,27.0,WAS,15.0,0.0,8.7,1.7,3.1,0.5429999999999999,0.0,0.1,0.0,1.7,3.0,.556,0.5429999999999999,1.3,2.9,0.43200000000000005,1.1,1.9,3.0,0.5,0.3,0.1,0.6,0.8,4.6,C,27.0,15.0,131,18.9,0.528,.022,.957,14.2,24.4,19.2,8.5,1.9,1.2,12.1,24.8,,0.1,0.2,0.3,.114,,-2.1,-0.9,-3.0,0.0
Nenê Hilário,PF,33.0,WAS,57.0,11.0,19.2,3.7,6.7,0.544,0.0,0.1,0.0,3.7,6.7,.549,0.544,1.9,3.2,0.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,PF,33.0,57.0,1094,16.8,0.564,.008,.482,5.2,21.6,13.2,14.1,2.4,1.9,14.0,21.6,,1.1,1.6,2.7,.120,,-1.6,1.8,0.2,0.6
George Hill,PG,29.0,IND,74.0,73.0,34.1,4.4,10.0,0.441,1.7,4.2,0.408,2.7,5.7,.466,0.528,1.5,2.0,0.76,0.8,3.2,4.0,3.5,1.1,0.2,1.4,2.0,12.1,PG,29.0,74.0,2524,13.2,0.555,.425,.203,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,,3.4,2.8,6.2,.118,,1.1,0.5,1.5,2.2
Jordan Hill,C,28.0,IND,73.0,11.0,20.7,3.8,7.5,0.506,0.0,0.0,0.0,3.8,7.5,.507,0.506,1.2,1.7,0.7120000000000001,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,8.8,C,28.0,73.0,1513,16.4,0.534,.002,.228,11.3,21.2,16.3,9.5,1.2,2.0,13.2,20.3,,1.6,2.3,3.9,.124,,-1.7,0.9,-0.7,0.5
Solomon Hill,SF,24.0,IND,59.0,3.0,14.7,1.6,3.5,0.447,0.4,1.3,0.324,1.2,2.3,.515,0.505,0.6,0.7,0.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,4.2,SF,24.0,59.0,866,12.2,0.5429999999999999,.356,.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,,0.8,1.3,2.1,.117,,-1.3,1.3,0.0,0.4
Darrun Hilliard,SG,22.0,DET,38.0,2.0,10.1,1.4,3.4,0.397,0.5,1.3,0.38,0.9,2.1,.407,0.469,0.8,1.1,0.725,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,4.0,SG,22.0,38.0,383,10.7,0.511,.382,.305,1.4,11.9,6.4,10.9,1.2,0.2,11.3,19.1,,0.2,0.3,0.5,.066,,-2.0,-1.6,-3.6,-0.2
Kirk Hinrich,PG,35.0,TOT,46.0,7.0,13.7,1.1,2.8,0.38,0.5,1.3,0.387,0.5,1.5,.373,0.473,0.3,0.3,0.938,0.2,1.3,1.5,1.6,0.3,0.0,0.7,1.4,3.0,PG,35.0,46.0,631,7.2,0.504,.481,.124,1.4,10.2,5.9,16.0,1.2,0.2,18.1,11.6,,0.1,0.5,0.6,.044,,-2.7,-1.0,-3.7,-0.3
Kirk Hinrich,PG,35.0,CHI,35.0,7.0,15.9,1.3,3.4,0.39799999999999996,0.7,1.6,0.41100000000000003,0.7,1.8,.387,0.496,0.4,0.5,0.938,0.2,1.5,1.7,1.7,0.4,0.0,0.8,1.8,3.8,PG,35.0,35.0,555,7.3,0.528,.475,.136,1.4,9.5,5.5,15.0,1.2,0.1,17.8,12.0,,0.2,0.4,0.6,.048,,-2.2,-1.3,-3.5,-0.2
Kirk Hinrich,PG,35.0,ATL,11.0,0.0,6.9,0.2,1.0,0.182,0.1,0.5,0.16699999999999998,0.1,0.5,.200,0.22699999999999998,0.0,0.0,0.0,0.1,1.0,1.1,1.3,0.2,0.1,0.3,0.1,0.5,PG,35.0,11.0,76,6.2,0.22699999999999998,.545,.000,1.5,15.4,8.6,23.8,1.3,1.0,21.4,8.2,,-0.1,0.1,0.0,.019,,-6.6,0.9,-5.7,-0.1
Jrue Holiday,PG,25.0,NOP,65.0,23.0,28.2,6.3,14.4,0.439,1.3,4.0,0.336,5.0,10.4,.478,0.485,2.8,3.3,0.843,0.4,2.6,3.0,6.0,1.4,0.3,2.6,2.3,16.8,PG,25.0,65.0,1831,19.7,0.529,.277,.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,,2.2,1.2,3.4,.089,,3.1,-1.3,1.7,1.7
Justin Holiday,SG,26.0,TOT,53.0,5.0,14.6,1.7,4.3,0.386,0.7,2.0,0.34299999999999997,1.0,2.3,.423,0.465,0.5,0.7,0.73,0.2,1.5,1.7,1.1,0.6,0.4,0.7,1.2,4.5,SG,26.0,53.0,773,9.4,0.489,.461,.162,1.7,10.5,6.2,10.7,2.1,1.8,13.8,16.2,,-0.3,0.9,0.6,.040,,-2.7,0.3,-2.5,-0.1
Justin Holiday,SG,26.0,ATL,26.0,1.0,10.1,0.9,2.8,0.32899999999999996,0.4,1.7,0.222,0.5,1.1,.500,0.397,0.2,0.4,0.5,0.2,0.9,1.0,0.4,0.5,0.2,0.5,0.8,2.4,SG,26.0,26.0,263,4.7,0.40700000000000003,.616,.137,1.7,9.3,5.6,5.9,2.4,1.2,14.4,15.4,,-0.5,0.4,-0.1,-0.021,,-5.4,0.3,-5.1,-0.2
Justin Holiday,SG,26.0,CHI,27.0,4.0,18.9,2.4,5.7,0.413,1.0,2.2,0.433,1.4,3.5,.400,0.49700000000000005,0.8,1.0,0.815,0.3,2.0,2.3,1.7,0.7,0.6,1.0,1.5,6.5,SG,26.0,27.0,510,11.8,0.527,.387,.174,1.7,11.1,6.5,13.2,1.9,2.1,13.5,16.6,,0.2,0.5,0.8,.072,,-1.4,0.2,-1.1,0.1
Ryan Hollins,C,31.0,TOT,37.0,12.0,12.4,1.3,2.1,0.62,0.0,0.0,0.0,1.3,2.1,.620,0.62,0.7,1.1,0.619,1.3,1.4,2.6,0.3,0.2,0.6,0.6,1.7,3.4,C,31.0,37.0,460,12.3,0.636,.000,.532,11.2,13.2,12.1,3.3,0.7,4.2,19.8,11.8,,0.6,0.3,1.0,.100,,-2.0,0.2,-1.8,0.0
Ryan Hollins,C,31.0,WAS,5.0,3.0,9.6,0.8,1.4,0.5710000000000001,0.0,0.0,0.0,0.8,1.4,.571,0.5710000000000001,0.0,0.0,0.0,1.4,0.8,2.2,0.0,0.0,0.2,0.6,0.8,1.6,C,31.0,5.0,48,7.2,0.5710000000000001,.000,.000,16.0,9.5,12.8,0.0,0.0,1.7,30.0,9.1,,0.0,0.0,0.0,.040,,-4.5,-3.1,-7.6,-0.1
Ryan Hollins,C,31.0,MEM,32.0,9.0,12.9,1.4,2.3,0.625,0.0,0.0,0.0,1.4,2.3,.625,0.625,0.8,1.3,0.619,1.3,1.5,2.7,0.3,0.2,0.6,0.7,1.8,3.6,C,31.0,32.0,412,12.9,0.6409999999999999,.000,.583,10.6,13.6,12.0,3.7,0.7,4.5,18.8,12.1,,0.6,0.3,0.9,.107,,-1.7,0.5,-1.2,0.1
Rondae Hollis-Jefferson,SF,21.0,BRK,29.0,17.0,21.2,2.2,4.8,0.457,0.1,0.5,0.28600000000000003,2.0,4.3,.476,0.47100000000000003,1.3,1.8,0.7120000000000001,1.3,4.0,5.3,1.5,1.3,0.6,0.9,2.1,5.8,SF,21.0,29.0,615,14.2,0.519,.101,.377,7.0,21.4,14.1,10.1,3.2,2.1,13.9,13.5,,0.5,0.7,1.2,.094,,-1.4,2.6,1.2,0.5
